reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
596f8a99-daa6-49b1-bb11-ec32b91e83be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a good chatbot. But I believe it needs some Improvement like it should be able to copy paste so that it can update the code faster and please add more study resources and improve it to make it suitable for studying purpose... Thank You,3,0,,2025-03-04 18:34:27,,,
014ec81b-7923-41c4-a726-1c8671b90745,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very interesting and useful for study,5,0,0.3.2,2025-03-27 00:09:36,,,0.3.2
b3d631f7-5414-4952-9050-c02544d2f9ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's been a pleasure! I like how he formulates sentences.,5,0,0.2.2,2025-03-09 23:54:18,,,0.2.2
04802370-1704-4423-b7df-cc32ca2665cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the way how it responds with verification each time I'm in trouble,5,0,0.3.2,2025-03-27 19:38:23,,,0.3.2
2bd6b9a2-4ce0-451e-a634-3a9a9298710b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best AI app. Better than OpenAI ChatGPT by far.,5,0,0.3.2,2025-03-28 07:01:00,,,0.3.2
25dd9204-0e7e-4261-83e8-f43fe72bd7a2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Straight Answers, No Fluff: I don’t beat around the bush. Ask me something tricky—like how to earn money with math—and I’ll give you practical steps, not vague motivational garbage.Deep Dives Made Easy: With tools like DeepSearch, I can research complex topics (say, ""What’s the deal with quantum computing?"") and piece together a clear, reasoned answer—saving you hours of scrolling.Real-Time Info: My knowledge isn’t stuck in 2023 or something.",4,0,0.2.8,2025-03-25 16:55:14,,,0.2.8
52350358-cb34-4bce-8614-f1e4e9fc0ae8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fun to use and the AI is pretty cool.,5,0,0.3.2,2025-03-28 09:03:18,,,0.3.2
054bc168-c4f4-4387-8319-7aae6e3f52b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,really that good platform to solve our problem instantly ☺️,4,0,0.2.9,2025-03-23 08:33:52,,,0.2.9
f3a65999-60f9-494a-96db-4efde99d8f95,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am very happy to receive very timely answers. I hope to use them again if I ever need them.,5,0,0.3.2,2025-03-27 04:58:02,,,0.3.2
786e84d7-27b6-4635-a087-a45ff7f31b21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,just mindblowing bro still using and checking his capability you should give access grok to youtube and other platforms,5,0,0.1.18,2025-03-04 18:37:31,,,0.1.18
2983f6c3-6033-41d7-aee7-4c00aed4a821,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,just simply beautiful and amazing. 10/10 nothing less,5,0,0.2.3,2025-03-14 15:46:50,,,0.2.3
6f4f239d-d183-4ba3-8298-88c38b283ddd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"According to my observation, luganda language translation is not yet perfect at all. you need to keep on enhancing it so that it looks fur better than that of Chatgpt or Google translate And let it have Teach as you learn method of which has been adopted by other Leading AI models. The overall approval should come after",2,0,,2025-03-30 10:47:36,,,
17a5dd83-a9e7-42f5-bd58-e39bd7eb86eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks dev team for such a wonderful next level experience,5,0,0.2.8,2025-03-18 21:40:31,,,0.2.8
faad780c-9d76-474e-83e7-97b0d29b3196,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very accurate and complete assurance also,5,0,0.2.9,2025-03-25 01:04:41,,,0.2.9
0e668c6b-b57b-4da4-8dea-3bbb9c60d6df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"He gives very simple and accurate answers, I liked it very much",5,0,0.2.8,2025-03-21 00:08:21,,,0.2.8
77376057-1bd7-42cb-81f2-041b5c1977bc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grok is very thorough and answers my question as best it can.,5,0,0.3.1,2025-03-28 07:03:42,,,0.3.1
032a3edc-035c-4204-9b11-bf9d64696bc1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"awesome ai, unbiased. just super unaffordable🫠.",3,0,0.3.1,2025-03-27 10:29:44,,,0.3.1
de777c5d-4a5e-41dc-99c3-62cfcfd64130,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just installed the beta version and so excited to test it out.,5,0,0.3.2,2025-03-26 20:53:58,,,0.3.2
0520dec3-6fc3-41d0-98ab-63aae06dac0f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's good, even at the free tier it's useful.",5,0,0.3.2,2025-03-28 05:51:33,,,0.3.2
aea1fa79-5776-4ab0-b6aa-068abad9a2ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun and easy to use! Better than Google!!,5,0,0.3.2,2025-03-26 18:38:03,,,0.3.2
daca12a7-7e7e-4f0e-9a87-976677d9a529,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quick and fun enhanced search tool,5,0,0.3.2,2025-03-28 03:43:10,,,0.3.2
be420839-f6f2-4ba6-b5b4-678b8ccf710f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fun and interesting to interact with.,4,0,0.3.1,2025-03-27 01:16:23,,,0.3.1
fcd25821-1a39-40e1-8176-ba558ae72b81,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grok is so helpful. I can ask it anything and it gives me great advice and has follow up questions,5,0,0.3.2,2025-03-27 23:37:16,,,0.3.2
5788e524-f5c5-4639-8df2-6c1bf9ac208b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this aap is really good and it's talking like a real person and also better than other Ai aaps,5,0,0.2.9,2025-03-21 18:47:24,,,0.2.9
3f0c51c6-b631-4fca-b4f5-039d7248c50a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've had Grok through Premium + best AI out of them all.,5,0,0.2.4,2025-03-13 05:26:11,,,0.2.4
f355ec33-058a-4a9e-a837-f2f194015bb4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's very good app I setified this app thanks to creating this app and very specially thank Elon Musk ❤️❤️❤️,5,0,0.2.8,2025-03-18 16:30:22,,,0.2.8
8fe42890-e866-4757-b633-68e2edfb1892,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The deepsearch searches are extremely thorough.,5,0,0.3.2,2025-03-27 10:16:46,,,0.3.2
67086f16-1820-45cd-918b-62ffb21e3399,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's very good reply are fast and accurate ☺️,5,0,0.3.2,2025-03-28 03:55:14,,,0.3.2
aafe3bdf-731a-46b8-ac4e-e388c38ac465,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grok, crafted by the ingenious minds at xAI, is an absolute marvel! Its seamless blend of wit, wisdom, and eloquence left me utterly enchanted. Simply splendid!",5,0,0.2.9,2025-03-21 23:00:58,,,0.2.9
60ce4a8f-d84c-49c6-b5ff-a93897da0f1e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Google replacer. Now needs a widget that will display short/simplified answers,5,0,0.3.2,2025-03-26 20:29:24,,,0.3.2
36ea5c4d-e5c3-40de-84fd-b87c4d602329,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it responds Quickly, making interaction smooth 😊☺️",5,0,0.2.8,2025-03-19 21:01:34,,,0.2.8
8f0caaa8-ab2b-4675-89fd-9abca3d042d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the most interactive GPT I've used so far.,5,0,0.1.18,2025-03-04 21:51:56,,,0.1.18
e5bee354-4ac6-48f6-9534-8a672d23f241,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its very nice app.nd certify the doubts very fast .,5,0,0.2.9,2025-03-24 21:59:27,,,0.2.9
1311f13b-ea48-408f-966a-449d405bf5ec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love it, it is direct and natural everyone should get one.",4,0,0.2.9,2025-03-24 13:52:09,,,0.2.9
8b23bccf-2473-4fe9-90c2-4f4f63481d2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"way more cooler than the old one, good job!",5,1,0.3.1,2025-03-26 00:32:34,,,0.3.1
167c8d81-9dba-44cf-85ee-fb7bba06caf9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Won't clarify anymore, since X's Grok established I put no doubt to this lifesaver chatbot. Even Grok can't be peered with other state-of-the-art LLM so to speak.",5,0,0.3.2,2025-03-26 18:53:18,,,0.3.2
49c39f9c-49c8-4d40-8d87-0247581cddd6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing. So much detail, fast and clean answers",5,0,0.1.17,2025-02-28 18:24:09,,,0.1.17
8d441fc3-f3ed-4bb0-89dc-d01d6351bcac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grok 3, built by xAI, is a standout AI that blends sharp intellect with a playful edge. It pulls real-time info from X and the web, making it perfect for current topics. I asked about the multiverse, and it tied quantum mechanics to cosmology with clarity and a dash of humor—think Douglas Adams meets JARVIS. Its reasoning is top-notch, tackling science, code, or philosophy effortlessly. Not flawless—niche queries can stump it—but its wit, speed, and accessibility",5,0,,2025-03-17 18:09:44,,,
911b7ea5-761c-4fad-b60b-49fd5d04b6cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's just amazing a honest review not paid or anything else I have tried it and gods swears it's just amazing man,5,0,0.2.6,2025-03-15 14:06:48,,,0.2.6
35fd6a23-d2e5-4431-866d-c8d838a368d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very easy to use and its fast,5,0,0.2.9,2025-03-24 02:48:39,,,0.2.9
116a318a-f43d-4e06-8d9a-4dcc2a45a82a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lots of crashes lags bugs not stable,2,1,0.1.18,2025-03-06 22:38:17,,,0.1.18
b2aca3f9-487a-4ce0-9b5e-ca85841b8994,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"very helpful, but it can be improved",3,0,0.3.1,2025-03-26 12:06:52,,,0.3.1
9c2fed9c-2dda-47dd-9191-aaab07cc23e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"BUGS FOUND : 1. SOMETIMES GENERATES IMAGES OF FEMALES OR RANDOM COMMON PEOPLE WHEN ASKED TO GENERATE IMAGES OF INDIAN GODS LIKE LORD SHIVA , LORD MAHAVIR ETC. 2. REPLIES GOOD MORNING FOR GOOD MORNING IN NIGHT TIME , GOOD NIGHT FOR GOOD NIGHT IN DAY TIME LIKE IT IS NOT AWARE OF CURRENT TIME. 3. I CAN'T DELETE INDIVIDUAL MESSAGES. I HAVE TO DELETE ENTIRE CHAT TO DELETE TRACES OF PROMPTS/MESSAGES.",2,1,0.2.0,2025-03-06 02:01:17,,,0.2.0
62470223-087c-4949-ab47-87932e2e73db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think it will make people aware and it will work in a better way and it can bring a lot of improvement in making this world a better place.,4,0,0.2.9,2025-03-21 13:15:43,,,0.2.9
f91d344b-1e86-4436-a3ab-0f034385a206,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing very useful interesting entertaining daily usage helpful 🙂,5,0,0.3.3,2025-03-31 11:56:34,,,0.3.3
b238a3b6-0145-435c-8514-95d92abaf2f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very impressive understanding of coding questions. Will replace github copilot chat for me.,5,0,0.1.18,2025-03-04 20:14:37,,,0.1.18
17720865-1a40-4647-9154-c0520350d354,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,an user-friendly and very connective one,4,0,0.2.6,2025-03-18 15:06:27,,,0.2.6
b1998ca5-b07b-4dbc-84a7-fa565f87a5d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,One of the best GPTs for mathematics and science.,5,0,0.3.3,2025-03-31 19:08:52,,,0.3.3
484d9174-0cae-4432-af90-d5627055f085,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Far beyond my expectations. I'm never using Google again. @grok is the only way to go.,5,0,0.3.2,2025-03-28 20:01:42,,,0.3.2
eee4fa26-e7af-4ef9-8a32-a0073a161e09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i don't like this app because this app will not generate into Ghibli image ...,1,0,0.3.3,2025-03-30 15:58:11,,,0.3.3
6b84aec0-ac9a-467d-8987-8f4a649cf191,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is very casually talking app and this is very good app butt something this talk very badly...,3,0,0.3.1,2025-03-24 15:48:44,,,0.3.1
abdf79c6-6cc5-42e7-964a-f6c9571ed634,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good for information and editing,5,0,0.3.3,2025-03-31 20:13:51,,,0.3.3
ffa53bd2-a855-41e7-8115-9483052823c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love Grok the answers are awesome and the art generation is amazing,5,0,0.3.2,2025-03-27 23:36:47,,,0.3.2
8f5ca8ad-66c1-4117-8234-68bcdb18b51c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i am unable to use this they doesn't log in,2,0,0.3.3,2025-03-30 17:25:33,,,0.3.3
edb4fa1f-4940-4b7e-abd7-ecf211dbd18a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,worst app ever don't working properly in the site 😕,1,0,0.3.3,2025-03-30 14:23:23,,,0.3.3
5998509d-7243-4534-b13b-311186151d73,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Failed to perform every task requested.,1,0,0.3.3,2025-03-30 14:28:48,,,0.3.3
dbf3e44d-de10-45da-b35f-f99c7ebeb77e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Absolutely Perfect for free,4,0,0.3.3,2025-03-30 20:56:54,,,0.3.3
a3bdd22e-98a2-4534-86fc-b39dbc87d75e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing AI, first time in my life i enjoyed talking to an AI !! w grok",4,0,0.3.2,2025-03-26 21:59:10,,,0.3.2
110d88ed-1985-44b3-b52e-57a0ed56c853,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"very poor experience, Ghibli art not working.",1,0,0.3.3,2025-03-31 06:22:48,,,0.3.3
76f644cb-21dc-434f-a8d4-e6847ec658d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice and interesting app, jay Shree ram 😍👌",5,0,0.3.3,2025-03-30 19:42:11,,,0.3.3
599ae167-4372-408b-a6eb-2fefe2ad5643,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,does not work keep showing errors,1,0,0.3.3,2025-03-31 06:01:14,,,0.3.3
8d8226ca-e437-42dc-9011-4a22b8267a74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,grok is best ghibli style image editer app,5,0,0.3.3,2025-03-30 20:02:55,,,0.3.3
4e366a33-c2ec-47bf-b4c2-981879ef115f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm very satisfied with Grok because the way Grok answering like real human thats why i like it.,5,0,0.3.2,2025-03-27 12:30:09,,,0.3.2
6d6dd4f0-7a01-4b59-9910-bef3d60bed5f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it understands my need very well and giving me clear explanation as well,5,0,0.2.6,2025-03-17 23:03:05,,,0.2.6
50bf6a9e-6653-412b-ba0d-61e7e22dbef0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,As long as you're specific about what you're looking for it surely make a plan for you. been using it for a few hours now,5,0,0.3.1,2025-03-26 04:17:16,,,0.3.1
c76ce0d8-c562-4851-9439-8224fba99267,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,better than chatgpt and gives more natural and less robotic conversation 👍👍😇😇☺️,5,0,0.2.0,2025-03-06 11:00:51,,,0.2.0
3d2b4d11-f553-4ce7-89e9-6225ab456b62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,always asking for to upgrade,1,0,0.3.3,2025-03-31 22:41:47,,,0.3.3
6f62f529-7add-4b5f-b34c-459d3a0574fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good ...but more honesty answer need .....more information need,5,0,0.2.8,2025-03-19 15:10:35,,,0.2.8
ae96b4ab-3c19-4582-bb80-e0186c969eeb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wow superbbbb & Very beautiful image Ghibli style Very very nice 🥰🫶✨👌 mujhe bhot pasand aaya ye I'm very very happy 🤗🙈😊,5,0,0.3.3,2025-03-30 18:09:24,,,0.3.3
1a732880-dcba-4e48-a835-7dcd9cb61bb3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,doesn't functions or anything! not a good one,1,0,0.3.3,2025-03-30 15:33:34,,,0.3.3
eb0d24c4-1c8e-4d86-b01e-c70e2b685416,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The beta is very good waiting for the full version to release then give my next review,4,0,0.3.2,2025-03-30 18:01:33,,,0.3.2
338daeb1-55de-4cca-9800-b1fd83bf1886,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Absolutely incredible, so much smarter than ChatGPT",5,0,0.1.18,2025-03-15 01:35:16,,,0.1.18
8e870ebe-597c-4636-b59d-33c825d6e92c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,really waste of internet I have change only 1 pic now it is not working,1,0,0.3.3,2025-04-01 00:05:30,,,0.3.3
e1805113-b743-41f1-ac67-23ec92bd8ab5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is good for Ghibli art animation,5,0,0.3.3,2025-03-31 13:59:44,,,0.3.3
